,ligand_name,sequence_id,label
2980,611,3598,0
2981,238,3599,0
2982,125,3600,1
2983,730,3601,0
2984,551,3602,0
2985,515,3603,1
2986,257,3604,0
2987,13,3605,1
2988,118,3606,0
2989,518,3607,1
2990,529,3608,0
2991,574,3609,0
2992,134,3610,0
2993,55,3611,1
2994,654,3612,0
2995,721,3613,1
2996,488,3614,0
2997,562,3615,0
2998,610,393,1
2999,413,3617,0
3000,461,3620,0
3001,661,3621,0
3002,693,3622,0
3003,206,3623,0
3004,705,3624,0
3005,281,3625,0
3006,468,3626,0
3007,349,3628,0
3008,103,3629,0
3009,546,3630,0
3010,499,3631,0
3011,17,3632,0
3012,184,3633,0
3013,397,3634,0
3014,736,3635,0
3015,213,3636,1
3016,495,3637,0
3017,194,3639,1
3018,363,3640,1
3019,522,3641,0
3020,308,3642,0
3021,487,3644,0
3022,716,3645,1
3023,345,3646,0
3024,72,3647,0
3025,517,3648,1
3026,241,3649,0
3027,403,3650,0
3028,143,3652,1
3029,667,3654,0
3030,288,3655,0
3031,614,3656,0
3032,439,3657,1
3033,281,3658,1
3034,265,3660,0
3035,61,3661,1
3036,98,3662,0
3037,552,3663,1
3038,237,3664,0
3039,149,3665,1
3040,129,3668,0
3041,21,3669,1
3042,606,3670,0
3043,691,3671,1
3044,191,3672,1
3045,455,69,1
3046,313,3673,0
3047,418,3674,0
3048,701,3675,0
3049,513,3676,1
3050,495,3677,0
3051,72,3679,0
3052,712,3680,0
3053,560,3681,0
3054,247,3683,1
3055,238,3684,1
3056,543,3685,0
3057,518,3686,1
3058,672,3689,1
3059,226,2456,1
3060,698,3691,0
3061,228,3692,0
3062,743,3693,0
3063,439,3694,0
3064,626,3696,0
3065,241,3697,1
3066,551,3699,0
3067,514,3700,0
3068,64,3701,0
3069,5,3702,1
3070,449,3703,0
3071,422,3704,0
3072,714,1658,1
3073,221,3706,0
3074,237,3707,0
3075,300,3708,0
3076,768,3709,0
3077,504,3710,0
3078,326,3712,1
3079,590,3713,1
3080,531,3715,0
3081,361,3716,1
3082,403,3717,1
3083,749,3718,0
3084,52,3719,0
3085,758,1724,1
3086,133,3721,0
3087,680,3722,0
3088,405,3723,0
3089,313,3724,0
3090,81,3726,0
3091,662,3727,0
3092,188,3728,0
3093,750,3729,0
3094,313,3730,0
3095,424,3733,1
3096,309,3734,0
3097,249,3735,0
3098,626,3736,0
3099,325,3737,0
3100,423,3738,0
3101,509,3739,0
3102,520,3740,0
3103,502,3742,1
3104,785,3743,0
3105,659,3745,1
3106,246,3746,0
3107,301,3747,0
3108,760,3748,0
3109,36,3749,0
3110,634,3750,0
3111,642,3751,1
3112,685,3752,0
3113,443,3753,0
3114,5,3754,0
3115,25,3755,1
3116,426,3756,1
3117,384,3757,0
3118,105,3758,1
3119,24,3759,0
3120,63,3761,1
3121,208,3763,0
3122,168,3765,0
3123,681,3766,1
3124,602,3767,0
3125,166,3768,1
3126,359,3769,1
3127,490,3770,1
3128,151,3771,1
3129,598,3772,1
3130,413,3773,0
3131,504,3774,0
3132,232,3775,1
3133,662,3777,0
3134,595,3778,0
3135,183,3779,0
3136,330,3780,0
3137,500,3781,1
3138,618,3782,1
3139,93,3784,0
3140,78,3785,1
3141,87,3786,0
3142,100,3787,0
3143,662,3788,0
3144,458,3789,0
3145,277,3790,1
3146,43,3792,0
3147,660,3795,1
3148,158,3796,0
3149,47,3797,0
3150,302,3798,0
3151,218,3799,0
3152,348,3800,0
3153,78,3802,1
3154,195,3805,1
3155,446,3806,1
3156,412,3807,0
3157,654,3808,0
3158,97,3809,0
3159,298,3810,1
3160,675,3812,1
3161,399,3813,1
3162,640,3814,1
3163,19,3815,1
3164,692,3816,0
3165,267,3817,0
3166,114,3818,0
3167,589,3819,0
3168,694,3820,1
3169,734,3822,0
3170,121,3824,1
3171,568,3825,0
3172,277,3826,0
3173,508,3827,0
3174,536,3828,1
3175,250,3832,0
3176,179,3833,1
3177,573,3834,1
3178,182,3835,0
3179,33,3836,1
3180,352,3837,1
3181,34,3838,0
3182,426,3839,0
3183,594,3840,0
3184,754,3842,0
3185,476,3843,0
3186,581,3844,0
3187,552,3846,0
3188,326,3847,0
3189,253,3848,1
3190,414,3849,1
3191,34,3850,0
3192,759,3851,0
3193,237,3852,0
3194,32,3853,0
3195,110,3854,0
3196,696,3855,0
3197,701,3856,0
3198,370,3857,0
3199,232,915,0
3200,174,3859,0
3201,742,3861,0
3202,165,3862,0
3203,373,3864,1
3204,370,3865,0
3205,481,3867,0
3206,135,3868,1
3207,514,3870,0
3208,304,3871,1
3209,783,3873,0
3210,279,3875,1
3211,95,3876,0
3212,61,3877,0
3213,69,3879,1
3214,462,3880,0
3215,715,3884,0
3216,226,78,1
3217,336,3885,0
3218,469,3886,1
3219,386,3887,1
3220,36,3888,0
3221,285,3889,0
3222,407,3891,1
3223,124,3893,0
3224,232,3894,0
3225,753,3895,0
3226,118,3896,0
3227,121,3897,0
3228,549,3898,0
3229,617,3900,0
3230,686,3901,1
3231,675,3902,1
3232,92,3903,0
3233,285,3905,1
3234,554,915,0
3235,768,3907,0
3236,54,3909,0
3237,282,3910,0
3238,6,3911,0
3239,98,3912,0
3240,75,3914,0
3241,397,3916,0
3242,134,3919,1
3243,508,3921,1
3244,576,3923,0
3245,469,3925,1
3246,152,377,1
3247,471,3926,0
3248,237,3927,0
3249,135,3928,0
3250,716,3929,0
3251,545,3931,0
3252,314,3933,0
3253,294,3934,0
3254,194,3936,1
3255,389,3937,0
3256,584,3938,0
3257,286,3939,0
3258,550,3941,1
3259,736,3942,0
3260,225,3944,0
3261,60,3945,0
3262,89,3946,0
3263,381,3947,0
3264,228,3950,0
3265,382,3951,1
3266,106,3953,1
3267,90,3955,1
3268,493,3956,0
3269,188,3958,0
3270,510,3960,0
3271,86,3961,0
3272,322,3962,0
3273,776,3963,0
3274,13,3964,1
3275,170,3965,0
3276,289,3966,0
3277,44,3967,0
3278,271,3968,0
3279,590,3969,0
3280,239,3971,0
3281,466,3972,0
3282,391,3973,1
3283,714,3974,0
3284,206,3975,1
3285,54,3977,1
3286,409,3978,0
3287,432,3979,0
3288,651,3980,0
3289,358,3981,1
3290,695,3983,0
3291,119,3985,0
3292,116,3986,0
3293,51,3987,0
3294,521,3988,0
3295,247,3989,1
3296,4,3990,1
3297,521,3991,0
3298,456,3992,1
3299,157,3993,1
3300,400,3994,1
3301,293,3996,1
3302,516,3998,1
3303,67,3999,1
3304,479,4000,0
3305,604,4002,1
3306,44,4003,0
3307,562,4004,0
3308,589,4005,0
3309,197,4006,0
3310,33,4007,0
3311,570,4008,0
3312,168,3227,1
3313,411,4009,1
3314,203,419,1
3315,744,209,1
3316,660,4010,1
3317,121,4011,0
3318,124,4012,1
3319,58,4013,0
3320,179,4014,1
3321,605,4015,0
3322,85,4017,1
3323,560,4018,1
3324,53,4020,1
3325,683,4022,1
3326,275,4024,0
3327,593,16,1
3328,368,4027,1
3329,589,4028,0
3330,50,4029,0
3331,267,4031,0
3332,624,4032,0
3333,358,4033,0
3334,218,3585,1
3335,339,4034,1
3336,176,4035,0
3337,461,2684,1
3338,170,4036,1
3339,661,4037,0
3340,485,4038,1
3341,19,4040,0
3342,73,4041,0
3343,212,4042,0
3344,631,4043,0
3345,768,4044,0
3346,323,377,1
3347,425,4046,0
3348,116,4047,0
3349,732,4048,0
3350,236,4049,1
3351,412,4050,0
3352,632,4053,1
3353,391,4054,0
3354,299,4055,0
3355,774,4056,0
3356,370,4058,0
3357,706,4059,1
3358,786,4060,1
3359,572,4061,0
3360,599,4062,0
3361,427,2494,1
3362,485,4063,1
3363,294,4065,0
3364,126,4067,0
3365,211,2450,1
3366,225,4069,0
3367,489,4070,0
3368,326,4071,1
3369,142,4075,0
3370,224,4076,0
3371,455,4077,0
3372,9,4078,0
3373,611,4079,0
3374,717,4080,0
3375,470,4081,0
3376,428,4083,0
3377,19,4084,1
3378,526,4085,0
3379,484,4087,0
3380,671,4088,0
3381,295,4089,0
3382,748,4091,0
3383,205,4092,0
3384,176,4093,1
3385,741,4094,0
3386,447,4095,0
3387,748,4096,1
3388,537,4097,0
3389,637,4098,0
3390,18,4099,0
3391,630,4100,1
3392,98,4101,1
3393,502,4102,0
3394,648,4103,0
3395,566,4104,0
3396,635,4106,1
3397,40,4107,0
3398,719,4108,0
3399,705,4109,0
3400,780,4111,0
3401,632,4112,0
3402,276,4113,0
3403,59,4115,1
3404,482,4116,0
3405,688,4117,0
3406,296,4118,1
3407,118,4119,1
3408,550,4121,0
3409,121,4123,0
3410,196,4124,0
3411,66,4125,0
3412,599,4126,0
3413,393,4127,0
3414,27,4130,0
3415,297,4131,0
3416,736,4132,0
3417,484,4133,0
3418,509,4134,1
3419,525,4135,0
3420,50,4136,1
3421,763,4137,0
3422,416,4138,1
3423,512,4140,0
3424,570,4141,0
3425,15,4142,1
3426,426,4143,0
3427,23,4144,0
3428,713,4145,1
3429,726,4146,0
3430,727,4147,0
3431,421,352,1
3432,52,4148,1
3433,756,4149,0
3434,474,4150,0
3435,97,4151,0
3436,440,4152,0
3437,691,4154,1
3438,78,4156,0
3439,332,4157,0
3440,497,4158,0
3441,240,4159,1
3442,223,4160,1
3443,12,4161,1
3444,272,4162,1
3445,258,4163,1
3446,530,4165,0
3447,203,377,1
3448,255,4167,0
3449,439,4168,0
3450,542,4169,0
3451,501,4170,0
3452,521,4171,1
3453,216,1337,0
3454,779,4173,0
3455,556,4174,1
3456,166,4175,1
3457,72,3183,1
3458,417,4178,0
3459,379,4180,0
3460,516,4181,0
3461,14,4182,0
3462,558,4183,1
3463,119,4184,1
3464,252,4185,0
3465,311,4186,0
3466,157,4187,0
3467,94,4188,0
3468,662,4189,1
3469,703,4190,0
3470,244,4191,1
3471,399,4192,1
3472,360,4193,0
3473,124,4194,1
3474,453,4195,1
3475,595,4196,0
3476,318,4197,1
3477,742,4198,0
3478,146,4199,0
3479,716,4200,0
3480,714,4201,0
3481,456,4202,1
3482,255,4203,1
3483,365,2665,1
3484,352,4204,0
3485,552,4205,1
3486,645,4206,0
3487,389,4207,0
3488,193,4208,0
3489,318,4209,0
3490,438,4210,0
3491,533,4211,0
3492,252,4212,0
3493,411,4213,0
3494,659,4214,0
3495,551,4215,0
3496,163,4216,0
3497,651,4217,0
3498,460,4219,1
3499,261,4220,1
3500,584,4222,0
3501,194,4223,1
3502,160,4226,0
3503,497,4227,0
3504,130,4229,0
3505,29,4230,0
3506,236,4231,1
3507,74,4232,1
3508,643,4235,0
3509,519,4236,0
3510,775,4237,0
3511,53,4238,0
3512,457,4239,0
3513,473,4240,0
3514,200,4242,0
3515,502,4243,1
3516,247,4245,0
3517,541,4246,0
3518,437,4247,0
3519,190,4248,0
3520,677,4249,1
3521,608,4250,0
3522,499,4251,0
3523,260,4252,0
3524,219,4253,1
3525,13,4254,0
3526,116,4255,0
3527,533,4256,0
3528,694,4257,1
3529,324,4258,0
3530,393,4259,0
3531,706,4260,1
3532,551,4261,1
3533,741,3493,1
3534,745,4265,0
3535,205,4266,1
3536,742,4267,0
3537,169,4268,0
3538,288,4269,0
3539,409,4270,0
3540,74,4271,0
3541,539,4272,0
3542,200,4273,0
3543,502,4275,0
3544,272,4276,0
3545,208,4278,1
3546,764,4279,0
3547,552,4280,1
3548,574,4281,1
3549,390,4282,1
3550,110,4283,1
3551,405,4285,0
3552,538,4286,0
3553,347,4287,1
3554,531,4288,0
3555,546,4290,1
3556,215,4292,0
3557,581,4293,0
3558,102,4294,1
3559,351,4295,0
3560,342,4296,0
3561,608,4297,1
3562,624,4299,1
3563,13,4300,0
3564,44,4302,0
3565,407,4305,1
3566,266,4306,1
3567,43,4307,0
3568,676,4308,1
3569,319,4309,0
3570,674,4310,1
3571,669,4311,0
3572,744,4312,0
3573,289,263,0
3574,72,4313,1
3575,736,4316,0
3576,379,4317,0
3577,693,4318,1
3578,7,4320,0
3579,271,774,1
3580,65,4321,0
3581,238,4323,1
3582,747,4324,0
3583,320,4325,0
3584,709,1661,1
3585,237,4326,0
3586,60,4327,0
3587,557,4328,0
3588,385,4331,0
3589,34,4333,1
3590,616,4334,0
3591,18,4335,0
3592,74,4336,0
3593,388,4338,0
3594,467,4340,0
3595,484,4341,1
3596,437,4342,0
3597,702,4343,0
3598,10,4345,0
3599,373,4346,1
3600,615,4347,1
3601,488,4348,0
3602,708,4350,0
3603,145,4351,1
3604,589,4352,0
3605,670,4353,1
3606,108,4354,0
3607,40,4355,1
3608,648,4356,1
3609,237,4357,1
3610,363,4358,0
3611,64,4359,1
3612,44,4360,1
3613,487,4362,0
3614,410,4363,0
3615,80,4365,0
3616,37,4366,1
3617,263,1658,1
3618,132,4367,1
3619,151,4368,0
3620,730,4369,0
3621,786,4371,0
3622,436,4372,0
3623,333,4373,1
3624,374,4374,1
3625,749,4375,0
3626,471,4376,0
3627,547,4377,0
3628,389,4378,0
3629,98,4379,1
3630,72,4380,0
3631,710,4383,0
3632,710,244,1
3633,627,4385,1
3634,329,4386,0
3635,8,4387,0
3636,583,4388,0
3637,765,4389,0
3638,421,4390,0
3639,76,4391,1
3640,163,4392,0
3641,466,4393,1
3642,743,4394,0
3643,721,4395,1
3644,432,4397,0
3645,779,419,1
3646,517,4398,0
3647,641,4399,0
3648,69,4401,1
3649,711,4402,0
3650,466,4403,0
3651,674,4404,1
3652,593,4405,0
3653,534,4406,1
3654,353,4407,1
3655,650,4408,0
3656,397,4409,1
3657,550,4410,0
3658,3,4411,0
3659,300,4412,1
3660,252,4413,1
3661,427,4414,0
3662,305,419,1
3663,450,4416,1
3664,266,4417,1
3665,273,4418,1
3666,194,4420,0
3667,344,4422,1
3668,742,779,1
3669,207,4423,1
3670,597,4424,0
3671,361,4427,0
3672,605,4428,0
3673,105,1058,0
3674,553,4431,0
3675,295,4432,0
3676,80,4433,0
3677,502,4434,1
3678,307,4436,0
3679,424,4437,0
3680,730,4438,0
3681,527,4439,0
3682,142,4440,1
3683,543,4441,0
3684,106,4442,1
3685,550,4443,1
3686,478,4444,0
3687,705,4445,0
3688,122,4446,0
3689,332,4448,0
3690,459,4449,1
3691,514,4450,0
3692,41,4451,1
3693,175,4452,0
3694,294,4453,1
3695,751,4455,0
3696,349,4456,1
3697,689,4457,0
3698,584,377,1
3699,469,4459,0
3700,599,4460,0
3701,303,4461,1
3702,288,1752,0
3703,259,4462,1
3704,104,4464,0
3705,556,4465,1
3706,787,1484,1
3707,130,4466,1
3708,104,4467,1
3709,469,4468,1
3710,401,4469,0
3711,752,4470,0
3712,635,4471,0
3713,141,4472,1
3714,239,4473,0
3715,685,4474,0
3716,673,4475,0
3717,96,4476,1
3718,614,4477,1
3719,657,4479,1
3720,693,4482,0
3721,64,4483,1
3722,747,1358,1
3723,754,4484,0
3724,120,4485,1
3725,668,4486,0
3726,98,4487,0
3727,196,4488,1
3728,696,4491,0
3729,693,4492,1
3730,345,4493,0
3731,423,4494,0
3732,736,4495,1
3733,623,4496,0
3734,354,4497,0
3735,594,4498,1
3736,765,4500,1
3737,770,4501,0
3738,679,4502,0
3739,661,4503,0
3740,460,4504,0
3741,626,4505,0
3742,664,4507,0
3743,121,4509,1
3744,375,4510,1
3745,166,4511,1
3746,260,4512,0
3747,644,4514,0
3748,335,4515,0
3749,451,4517,0
3750,128,4518,1
3751,70,4519,0
3752,383,4520,0
3753,35,4521,1
3754,532,4522,1
3755,58,4523,0
3756,14,4525,1
3757,6,4526,0
3758,774,4527,1
3759,308,4528,0
3760,641,4530,0
3761,130,4531,1
3762,126,4532,0
3763,257,4533,1
3764,716,4534,0
3765,265,4537,0
3766,42,4539,0
3767,154,4540,1
3768,744,4541,0
3769,187,4542,0
3770,269,4543,0
3771,682,4544,0
3772,352,4545,0
3773,317,4546,0
3774,399,4547,0
3775,431,4548,0
3776,95,4549,0
3777,316,4550,1
3778,170,4551,0
3779,301,4552,0
3780,404,4553,0
3781,53,4555,0
3782,329,4557,0
3783,533,4558,1
3784,337,4559,1
3785,153,4560,0
3786,128,4563,1
3787,311,4564,0
3788,282,4565,0
3789,58,4566,1
3790,154,4567,0
3791,453,4568,0
3792,44,4569,0
3793,332,4570,0
3794,296,4571,0
3795,383,4572,0
3796,503,4573,0
3797,89,3901,1
3798,739,4575,0
3799,52,4576,1
3800,155,4578,0
3801,456,4580,1
3802,360,4581,1
3803,123,4582,0
3804,358,4583,0
3805,422,4584,1
3806,49,4585,1
3807,292,4586,0
3808,204,4587,0
3809,167,4588,0
3810,285,4589,1
3811,205,4591,0
3812,363,4592,1
3813,15,4594,0
3814,647,4595,1
3815,569,4596,0
3816,772,4597,0
3817,410,4598,0
3818,164,209,1
3819,195,4599,1
3820,645,4600,1
3821,130,4602,0
3822,114,4603,0
3823,578,4605,0
3824,65,4606,0
3825,63,4609,0
3826,718,4610,0
3827,240,4611,0
3828,476,4613,0
3829,18,4614,0
3830,223,4615,1
3831,678,4616,0
3832,34,4617,1
3833,348,78,1
3834,97,4619,1
3835,505,4621,0
3836,574,4622,0
3837,105,4623,0
3838,272,4624,0
3839,4,4626,1
3840,672,4627,0
3841,175,4628,1
3842,386,4629,1
3843,29,4631,1
3844,664,4632,0
3845,141,4633,0
3846,478,4634,0
3847,186,4635,1
3848,547,4636,0
3849,352,4637,1
3850,394,4638,0
3851,435,4641,0
3852,760,4642,0
3853,30,4643,1
3854,101,4646,0
3855,54,4647,1
3856,498,4648,1
3857,295,4649,0
3858,505,4650,0
3859,693,4651,0
3860,90,4654,0
3861,18,4655,0
3862,727,4656,0
3863,373,4657,0
3864,83,263,0
3865,182,4658,0
3866,544,4659,0
3867,294,4660,0
3868,4,4661,0
3869,365,4662,0
3870,184,4664,0
3871,105,4665,0
3872,40,4667,1
3873,654,4669,1
3874,484,4670,0
3875,474,4671,1
3876,326,4672,1
3877,422,4673,0
3878,39,4674,0
3879,126,4675,1
3880,5,4677,1
3881,286,4678,0
3882,660,4680,1
3883,640,4681,0
3884,584,4682,0
3885,357,4683,0
3886,661,4684,0
3887,698,4685,0
3888,450,4686,1
3889,186,4687,0
3890,267,4688,0
3891,560,4689,0
3892,289,778,0
3893,746,4690,0
3894,716,4691,0
3895,35,4692,1
3896,212,4693,0
3897,336,4694,1
3898,178,4696,0
3899,744,4697,0
3900,485,4698,0
3901,688,4699,1
3902,162,4701,0
3903,330,1042,1
3904,31,4702,1
3905,465,4703,1
3906,167,4705,1
3907,439,4707,0
3908,421,4708,0
3909,738,4709,0
3910,777,4710,0
3911,654,4711,0
3912,778,4712,0
3913,381,4713,0
3914,33,4714,1
3915,476,4715,0
3916,109,4716,1
3917,527,2760,1
3918,484,4719,0
3919,772,4720,0
3920,550,4721,1
3921,158,4722,0
3922,352,4723,1
3923,323,1752,0
3924,332,4724,1
3925,255,4725,0
3926,358,4726,1
3927,185,4727,0
3928,783,4728,0
3929,103,4729,0
3930,409,4730,1
3931,611,4731,0
3932,448,4732,0
3933,178,4734,0
3934,41,4735,0
3935,737,4736,0
3936,590,4737,0
3937,131,4738,0
3938,117,4739,0
3939,468,4740,0
3940,457,4742,0
3941,552,4743,0
3942,729,4744,0
3943,527,4745,0
3944,157,4746,1
3945,385,4747,1
3946,216,4748,0
3947,576,4749,0
3948,603,4751,1
3949,232,4752,1
3950,371,4753,0
3951,748,4754,1
3952,250,4755,0
3953,40,4756,0
3954,138,4757,1
3955,580,4758,0
3956,434,4759,0
3957,181,4760,1
3958,33,4761,1
3959,457,419,1
3960,630,4762,1
3961,625,3444,1
3962,584,78,1
3963,702,4765,1
3964,514,4766,0
3965,551,4767,1
3966,285,4768,1
3967,362,4769,1
3968,342,4770,1
3969,443,4771,0
3970,42,4773,0
3971,223,4774,0
3972,324,4775,0
3973,299,4776,0
3974,102,4777,1
3975,4,4778,1
3976,785,4779,0
3977,454,4780,0
3978,209,4781,0
3979,682,4782,0
3980,442,4783,0
3981,742,4784,0
3982,64,4785,0
3983,50,4787,0
3984,459,4789,0
3985,351,4790,0
3986,433,4791,0
3987,728,4792,0
3988,778,4793,0
3989,392,4794,0
3990,96,4795,1
3991,367,4796,1
3992,625,4797,0
3993,97,4798,0
3994,174,4799,1
3995,762,4800,0
3996,147,1058,0
3997,624,4802,0
3998,37,4803,0
3999,521,4804,0
4000,631,4805,0
4001,709,4806,0
4002,416,4807,1
4003,582,4810,0
4004,697,4811,1
4005,580,4813,0
4006,523,4815,1
4007,445,4816,1
4008,751,4817,1
4009,292,480,1
4010,74,4818,1
4011,288,4819,0
4012,204,4820,0
4013,236,4821,1
4014,118,4822,1
4015,330,4824,0
4016,611,4825,0
4017,731,4826,0
4018,441,4827,0
4019,500,4829,0
4020,539,4830,1
4021,28,4831,0
4022,423,4833,1
4023,647,4834,0
4024,741,4837,0
4025,459,4838,0
4026,631,198,0
4027,428,4839,1
4028,166,4841,1
4029,283,4842,0
4030,317,4843,1
4031,546,4844,1
4032,587,4845,1
4033,220,4846,0
4034,631,4847,1
4035,138,4849,0
4036,499,4851,1
4037,557,4852,0
4038,164,4853,0
4039,7,4854,0
4040,429,4855,0
4041,514,4856,0
4042,54,4857,0
4043,287,4858,0
4044,71,4859,1
4045,589,480,1
4046,456,4860,1
4047,740,4861,0
4048,614,4863,0
4049,515,4864,0
4050,128,4865,0
4051,757,4866,0
4052,105,4869,0
4053,118,4870,1
4054,494,4871,0
4055,303,4872,1
4056,687,4873,0
4057,243,4874,1
4058,517,4876,1
4059,387,4877,1
4060,148,4878,0
4061,717,4879,0
4062,49,4880,0
4063,67,4881,0
4064,150,4882,0
4065,32,4884,1
4066,142,4885,0
4067,515,4886,0
4068,743,4887,1
4069,653,2545,0
4070,671,4888,0
4071,137,4889,0
4072,251,4890,0
4073,569,4893,0
4074,691,4894,0
4075,486,4895,0
4076,304,4898,0
4077,675,4899,1
4078,47,4900,0
4079,145,4901,0
4080,91,4902,0
4081,739,4903,0
4082,14,4904,1
4083,243,4905,1
4084,215,4907,0
4085,259,4908,1
4086,284,4909,1
4087,53,4910,0
4088,714,4911,0
4089,375,4912,1
4090,359,4914,1
4091,398,4915,1
4092,82,4916,1
4093,478,4917,0
4094,252,4918,0
4095,250,4919,0
4096,100,4920,1
4097,385,4921,1
4098,337,4922,0
4099,112,4923,0
4100,446,4924,0
4101,427,4925,1
4102,615,4927,1
4103,429,4928,1
4104,111,4929,0
4105,669,4932,0
4106,24,4933,0
4107,355,4934,0
4108,54,4935,0
4109,212,4936,0
4110,487,4937,0
4111,594,4938,0
4112,769,4939,0
4113,499,4940,1
4114,233,4941,1
4115,343,4942,0
4116,550,4943,1
4117,548,4944,1
4118,293,4945,1
4119,493,2665,1
4120,721,4946,1
4121,703,4947,0
4122,411,4948,0
4123,527,4950,0
4124,69,4951,1
4125,711,4952,0
4126,69,4953,0
4127,607,4954,0
4128,50,4959,0
4129,247,4960,1
4130,194,4961,0
4131,751,4962,1
4132,90,4963,1
4133,356,4964,0
4134,106,4965,0
4135,505,4966,0
4136,651,4967,0
4137,165,4968,1
4138,353,4969,0
4139,612,4970,0
4140,300,4971,0
4141,659,4972,0
4142,774,4973,0
4143,704,4974,1
4144,248,4976,1
4145,229,4978,1
4146,312,4979,0
4147,194,4980,0
4148,76,4981,1
4149,106,709,0
4150,723,4982,0
4151,737,4983,0
4152,319,4984,1
4153,360,4985,0
4154,329,4986,0
4155,652,1560,1
4156,20,4987,1
4157,751,4988,1
4158,546,4989,0
4159,636,4990,0
4160,320,4991,0
4161,202,4992,1
4162,382,4995,0
4163,307,4996,1
4164,334,4997,0
4165,613,4998,0
4166,733,4999,0
4167,511,5002,0
4168,585,5003,1
4169,418,5004,0
4170,777,5005,0
4171,658,5006,0
4172,134,5007,1
4173,639,5008,1
4174,519,5009,0
4175,254,5010,0
4176,396,5011,0
4177,465,5012,1
4178,692,5015,0
4179,638,5016,0
4180,543,5018,0
4181,62,5019,0
4182,84,5020,0
4183,149,5024,1
4184,69,583,1
4185,655,5025,0
4186,692,5026,0
4187,525,5027,0
4188,140,5028,0
4189,272,5029,1
4190,221,5030,1
4191,78,5031,1
4192,447,5032,0
4193,93,5034,1
4194,385,5035,0
4195,128,5036,1
4196,262,5037,0
4197,315,5038,0
4198,37,5039,0
4199,483,5040,1
4200,753,5041,0
4201,491,5042,0
4202,358,1337,0
4203,39,5043,0
4204,782,5044,0
4205,141,5045,1
4206,493,5046,0
4207,484,5047,0
4208,673,5048,0
4209,667,1445,1
4210,281,5049,0
4211,752,5050,1
4212,680,5051,0
4213,270,5052,1
4214,639,5053,0
4215,270,5054,1
4216,521,5056,1
4217,616,5057,0
4218,365,5060,0
4219,327,5062,0
4220,640,5063,0
4221,406,5065,0
4222,385,5067,0
4223,196,5068,0
4224,689,5069,0
4225,129,5070,0
4226,651,5071,1
4227,517,5072,0
4228,272,5073,1
4229,522,5076,1
4230,193,5078,1
4231,368,5079,1
4232,786,5080,0
4233,207,5084,0
4234,601,5085,1
4235,26,4527,1
4236,441,5086,0
4237,516,5087,0
4238,260,5088,0
4239,416,5089,0
4240,445,5090,0
4241,66,5092,1
4242,135,5093,1
4243,643,5094,1
4244,553,5095,0
4245,220,5097,0
4246,652,5098,1
4247,386,5099,0
4248,509,5100,1
4249,748,5101,1
4250,334,5102,1
4251,673,4418,1
4252,39,5103,1
4253,606,5104,0
4254,159,5105,0
4255,11,5106,1
4256,448,5107,0
4257,22,5108,0
4258,453,5109,0
4259,365,5111,0
4260,60,5112,0
4261,621,5113,0
4262,500,5114,1
4263,268,5115,1
4264,226,1358,1
4265,174,5116,0
4266,193,5120,1
4267,568,5123,0
4268,572,5126,0
4269,95,5127,1
4270,371,5128,0
4271,76,5129,0
4272,445,5131,0
4273,45,5132,0
4274,485,5133,1
4275,367,5134,1
4276,594,5135,0
4277,577,5136,1
4278,253,5137,0
4279,440,5138,0
4280,629,5139,0
4281,313,5141,1
4282,739,5142,0
4283,337,5144,0
4284,767,5145,0
4285,386,5146,0
4286,404,5147,0
4287,614,5148,0
4288,497,5149,1
4289,744,5150,0
4290,285,5152,0
4291,241,5154,1
4292,670,5155,0
4293,242,5156,0
4294,419,5157,0
4295,754,5158,0
4296,256,5163,1
4297,223,5164,1
4298,57,5165,0
4299,582,5166,0
4300,88,5167,0
4301,364,5168,0
4302,574,5169,0
4303,510,5171,0
4304,526,5172,0
4305,500,5173,0
4306,564,5174,0
4307,569,5175,1
4308,681,5176,1
4309,755,5177,0
4310,344,5179,1
4311,675,5183,0
4312,469,5185,0
4313,615,5186,1
4314,394,5187,0
4315,70,5188,1
4316,80,5189,0
4317,630,5190,1
4318,720,5193,0
4319,42,5194,0
4320,764,5195,0
4321,494,209,1
4322,449,5196,0
4323,767,5197,0
4324,374,5198,0
4325,628,5200,0
4326,690,5202,1
4327,514,5203,1
4328,555,5205,1
4329,210,5207,1
4330,711,5209,0
4331,505,5210,1
4332,121,5211,1
4333,400,5212,0
4334,47,5213,0
4335,152,1358,1
4336,362,5214,0
4337,404,2053,1
4338,51,5216,0
4339,751,5217,0
4340,71,5218,1
4341,190,5219,0
4342,519,736,1
4343,405,5220,0
4344,128,5221,0
4345,627,5222,1
4346,539,5223,0
4347,90,81,0
4348,373,5225,0
4349,28,5226,1
4350,422,5227,0
4351,149,5228,0
4352,485,5229,1
4353,262,5230,1
4354,547,5231,1
4355,416,5232,1
4356,450,5233,1
4357,82,5234,1
4358,559,5235,1
4359,715,5236,0
4360,652,5237,0
4361,518,5238,0
4362,208,5239,1
4363,725,5240,0
4364,481,5242,1
4365,81,5243,0
4366,786,5244,0
4367,606,5245,0
4368,535,5246,1
4369,138,5247,1
4370,425,5248,0
4371,225,5250,1
4372,277,5251,1
4373,719,5252,0
4374,119,5253,0
4375,592,5254,0
4376,198,5255,0
4377,476,1640,0
4378,208,5257,0
4379,355,5258,1
4380,669,5259,0
